,POINT_X,POINT_Y,TWI,Slope,Distance,LST,NDVI,SMI,Class
239,643665.8403309686,1379486.9813724568,13.6675901,4.2426405,206.5215912,26.05285197241443,0.1245771,0.5105474,1
240,647542.7804596582,1372209.0415968727,5.3980312,5.6568542,206.5215912,27.029392231871952,0.2166302,0.4482919,1
241,653699.1959435111,1381126.7292598244,6.8432169,4.0,1063.1350098,25.98799166576424,0.1661621,0.5146824,0
242,637269.4636888243,1364682.1712744571,5.6857133,4.2426405,292.0656433,24.04529050410872,0.1335763,0.6385316,1
243,652050.2714193482,1379413.5753028505,11.7360687,4.472136,1112.152832,25.861966429830037,0.220571,0.5227166,0
244,640575.9777636006,1378775.199968066,5.6857133,4.472136,1032.6080322,25.220328783570157,0.1138554,0.5636217,0
245,656249.6570610628,1379724.7511481922,11.042922,4.0,2229.0942383,26.09933534728464,0.2074674,0.507584,0
246,653677.194849953,1373479.7142131869,6.6004629,8.0,326.5393066,25.181879861047605,0.0588487,0.5660728,1
247,636168.8649004903,1370733.3841342255,12.377923,2.0,146.0328217,25.318942442160903,0.3568136,0.557335,1
248,636239.8606480053,1380421.29836265,5.6857133,7.0710678,146.0328217,26.146233641607296,0.1238938,0.5045942,1
249,636458.0095732175,1378189.945676636,11.6665821,3.1622777,146.0328217,26.7746099437158,0.2107737,0.4645345,1
250,643682.8539965302,1364119.4109592491,6.8432169,4.0,292.0656433,26.139912595470207,0.1690331,0.5049972,1
251,648601.3617315693,1368518.7213813495,12.6115379,2.0,1314.2954102,26.821252403513316,0.1924334,0.461561,0
252,652574.4719227673,1381035.2494797297,11.042922,4.0,206.5215912,24.800455350464915,0.1495082,0.5903891,1
253,637691.4988720091,1373010.8813705463,14.53335,2.0,146.0328217,26.47756382233308,0.3112326,0.4834715,1
254,640103.1205547266,1379195.2908637356,5.1552773,7.0710678,730.1641235,26.323048960512608,0.1054343,0.493322,1
255,640411.2486823751,1372632.8408338502,6.4377518,8.0,146.0328217,26.428104695482773,0.2470105,0.4866246,1
256,647038.6938970685,1375679.184000712,8.5760851,7.2111025,292.0656433,23.30002082759609,0.129157,0.6860434,1
257,651256.902881329,1378149.9050998015,11.8313789,10.7703295,1460.3282471,25.541426875682816,0.107159,0.5431513,0
258,650960.8755792361,1373992.37642161,8.3937635,1.4142135,526.5288086,26.396154793183033,0.1180819,0.4886614,1
259,646900.276266627,1374962.9931257162,5.6330328,4.472136,206.5215912,26.19824983151221,0.1622409,0.5012781,1
260,638643.972306123,1378390.8038198687,5.6857133,4.2426405,206.5215912,26.879171518103533,0.1546357,0.4578686,1
261,643662.4782380117,1379337.646738818,7.8829379,5.8309517,326.5393066,26.438824037075392,0.1289356,0.4859412,1
262,648310.8032251261,1383115.2129413523,6.7843256,7.0710678,888.282959,26.88229448417667,0.1133019,0.4576695,1
263,652674.0887667583,1374648.8590299413,9.4334841,1.4142135,1503.4998779,24.42688591014337,0.1947195,0.6142046,0
264,644487.6466420619,1364833.5969468057,12.65236,5.0990195,653.0786133,25.447858789044744,0.1687966,0.5491164,1
265,650898.9793062806,1368614.841851415,7.4774728,1.4142135,206.5215912,27.80114846619705,0.2033866,0.3990915,1
266,643105.1713764211,1366680.2132861074,9.805048,4.0,584.1312866,26.234985548046552,0.1039247,0.4989362,1
267,650576.5658433344,1380503.1335536316,5.9796066,3.1622777,1467.6116943,24.961594297112473,0.1118756,0.5801163,0
268,651158.8445846094,1368733.561670255,10.2183123,10.2956305,292.0656433,27.92579168490249,0.1350394,0.3911454,1
269,649855.1604147935,1379830.2024826445,11.7877493,3.1622777,1032.6080322,26.30084641414908,0.1824462,0.4947375,0
270,637032.0603931621,1377296.7171936538,5.6857133,4.2426405,206.5215912,26.252331835358405,0.1026616,0.4978303,1
271,640990.6548641892,1371468.803101724,7.3540425,4.472136,146.0328217,28.014793133896436,0.1226415,0.3854715,1
272,641109.000813216,1364125.1910445876,5.3677187,4.2426405,292.0656433,26.558345736423178,0.2288937,0.4783216,1
273,638229.3487470169,1377588.773464838,6.8432169,8.2462111,146.0328217,25.98306737626558,0.0863878,0.5149962,1
274,650786.5417864723,1375790.4709545616,5.9796066,5.6568542,526.5288086,25.17247084234782,0.111145,0.5666727,1
275,644436.7676537959,1366843.0759641845,6.466331,8.944272,438.0984497,26.249042255930533,0.0896047,0.4980401,1
276,650165.5721762814,1365182.6088613477,6.5415716,5.6568542,438.0984497,25.752991892317823,0.2118829,0.5296638,1
277,644926.2587787239,1374906.444807639,10.5320959,4.2426405,1140.5527344,26.32918618897816,0.1428571,0.4929308,0
278,652348.2884714575,1374118.5841541924,14.4441195,7.2111025,1346.3560791,25.2916955761234,0.0593021,0.559072,0
279,640561.3826465169,1382456.9260634296,5.9796066,3.1622777,461.7963257,26.644817423917573,0.109908,0.472809,1
280,637154.1246878505,1380676.4646713417,7.2424707,4.0,292.0656433,23.692209291607696,0.209317,0.661041,1
281,643655.9935457492,1365858.305234041,15.3168058,4.0,744.6242065,26.52351536673183,0.1592069,0.4805421,1
282,646599.71172933,1382394.3564365096,5.6330328,5.8309517,292.0656433,26.894063856281488,0.0787535,0.4569192,1
283,646074.3272618446,1375954.3981578648,5.7957439,11.4017544,292.0656433,24.019819688053417,0.1430198,0.6401555,1
284,638644.1631281868,1377929.977628369,11.5129251,8.0,206.5215912,25.56598332556399,0.1074507,0.5415858,1
285,637266.1684674183,1380521.7018536811,5.5018506,6.0,146.0328217,25.819115153753327,0.198436,0.5254484,1
286,646541.6539965244,1377618.2939474375,11.042922,5.0990195,461.7963257,26.792554964539647,0.0773089,0.4633905,1
287,638415.5712551754,1378841.1911283024,6.32618,7.6157732,146.0328217,26.80848912146672,0.089679,0.4623747,1
288,655320.4962773556,1381103.3220102657,5.1552773,7.2111025,2644.7668457,27.21740557657631,0.1419087,0.4363058,0
289,650452.3812988894,1376921.3682172075,5.1552773,7.0710678,146.0328217,24.587604093221277,0.1380471,0.6039585,1
290,656046.3453556355,1378356.1800950859,10.5320959,5.6568542,1758.4680176,25.014282768160168,0.1499556,0.5767573,0
291,641154.0763275567,1380273.7085470092,9.5569143,5.8309517,1177.354248,26.15864112471121,0.0798412,0.5038032,0
292,647273.8480076119,1374795.8111895416,11.3793936,4.0,292.0656433,26.252858017874075,0.1644725,0.4977968,1
293,651260.1271790992,1368531.3050563463,9.5775337,4.2426405,146.0328217,27.49948744467412,0.1452043,0.4183228,1
294,643358.3654312575,1364200.8536006436,5.5315623,9.8994951,146.0328217,26.032963834223267,0.1530856,0.5118153,1
295,647031.2275868757,1383127.5090492927,14.9864435,5.6568542,413.0431824,26.629965977930624,0.2118876,0.4737557,1
296,647077.2915225552,1376129.4308306668,5.5753775,11.4017544,206.5215912,23.664447774412,0.1772531,0.6628108,1
297,642559.5651409319,1368319.527893085,6.5493236,8.944272,1524.6274414,26.32751515818956,0.1120838,0.4930373,0
298,640877.0229016496,1378962.351324385,13.262125,4.0,1032.6080322,26.479728359803634,0.1627541,0.4833336,0
299,649792.4983941931,1381374.1104615629,5.9796066,4.472136,1032.6080322,26.735553819811745,0.214637,0.4670244,0
300,647846.3779234579,1366788.0323358623,9.4334841,4.472136,2285.7751465,25.93218607146173,0.1594513,0.51824,0
301,650321.4327283558,1376859.824941,6.4377518,4.0,146.0328217,24.354684757525547,0.1335113,0.6188074,1
302,648780.2746663401,1382273.9591931847,5.6330328,1.4142135,1438.2564697,27.318283753960145,0.1559474,0.4298747,0
303,644004.0843574181,1365329.2823005652,5.8680348,7.6157732,206.5215912,26.34875373348996,0.0985916,0.4916833,1
304,651336.3400612306,1365280.27440276,5.3677187,5.8309517,744.6242065,26.054816955409933,0.0524567,0.5104221,1
305,646633.3029758763,1366412.933707932,12.8346815,3.1622777,2285.7751465,26.233076984116565,0.1417202,0.4990579,0
306,652920.2274039211,1379066.4458224475,7.9882984,5.6568542,206.5215912,26.765745191878693,0.1522608,0.4650997,1
307,652037.3957578512,1377698.7034014051,5.1552773,7.0710678,1612.9852295,25.30619560189268,0.1500526,0.5581476,0
308,643384.0370944478,1366846.0854510367,9.9623795,1.4142135,326.5393066,25.22393490722311,0.0573267,0.5633917,1
309,636294.3062291956,1376909.9865413995,4.6971316,7.0710678,146.0328217,27.592439722011136,0.111647,0.412397,1
310,650035.0404503876,1365910.663251996,11.1386614,5.8309517,935.0662842,26.44006297506621,0.1389308,0.4858623,1
311,636222.4734892063,1379284.4178539272,6.2735,4.0,146.0328217,27.90838885947284,0.1574561,0.3922548,1
312,648136.7068054453,1367971.114176832,9.1822205,9.4868326,1503.4998779,26.691426845057265,0.0784122,0.4698375,0
313,644364.5373984445,1366111.1482376177,10.1266308,6.0,730.1641235,26.55569105640251,0.0788961,0.4784908,1
314,648540.6016882509,1374123.1300425828,9.4923754,11.3137083,1572.8216553,26.786626344551447,0.3729903,0.4637685,0
315,654259.0775788976,1372818.3310768604,5.6330328,4.472136,584.1312866,25.436399878499174,0.1269621,0.5498469,1
316,644815.6645730231,1367435.6058703624,12.0725412,5.8309517,292.0656433,26.992638077676588,0.2173581,0.450635,1
317,654972.6345748799,1379437.6077938732,6.8432169,4.2426405,1140.5527344,25.314749337281167,0.1298462,0.5576022,0
318,641120.4230341986,1383244.92334841,7.0720077,4.2426405,526.5288086,26.563445767923383,0.2313532,0.4779965,1
319,637962.6127951816,1377758.5016606878,11.9984331,3.1622777,146.0328217,27.172822804435786,0.1085563,0.439148,1
320,641404.3346083537,1370245.3518284354,11.2252436,4.0,146.0328217,25.841703159665883,0.1909107,0.5240083,1
321,650306.8639417803,1377207.2390984856,12.3238554,4.0,292.0656433,25.338465769052675,0.1993133,0.5560903,1
322,652187.7409382006,1374088.5579501446,5.6857133,4.2426405,1503.4998779,25.27856906403281,0.1072578,0.5599088,0
323,640785.5455004042,1365989.0096500162,11.9984331,1.4142135,1898.4266357,26.555063186492987,0.1108038,0.4785309,0
324,637542.8253903912,1372109.2926723731,7.130899,2.0,146.0328217,25.455807264635723,0.3963946,0.5486096,1
325,651548.2337349121,1379235.2992438488,13.4854717,4.2426405,1489.2484131,26.47712769868491,0.1336865,0.4834993,0
326,643734.0366333406,1364282.6726002488,6.4377518,4.0,206.5215912,26.012792349038136,0.1453449,0.5131012,1
327,650706.9598912587,1376884.6655968723,10.5320959,1.4142135,292.0656433,23.944686127518025,0.1151,0.6449453,1
328,639381.1009680051,1373029.1583180611,5.6330328,4.472136,146.0328217,24.884592259951265,0.1545701,0.5850253,1
329,654530.1567627536,1378632.6596470175,11.3793936,3.1622777,206.5215912,24.22549562381539,0.2723295,0.6270434,1
330,647663.1374384249,1378621.1933193111,6.4377518,4.0,923.5926514,26.452024927831133,0.0977323,0.4850997,0
331,636755.5227469009,1377002.9984388873,7.6703038,8.944272,146.0328217,27.25930223902992,0.1007878,0.4336348,1
332,647225.5752065647,1377856.424340665,10.1266308,10.2956305,146.0328217,27.306916486178523,0.1153846,0.4305994,1
333,643429.0880935965,1367143.2472329324,5.9796066,3.1622777,526.5288086,25.321590174289557,0.0652482,0.5571662,1
334,637248.8446198693,1364705.9358438847,13.1223631,1.4142135,292.0656433,24.092041644009495,0.1485799,0.6355512,1
335,640435.8701010859,1381474.8989383,11.8313789,2.8284271,146.0328217,26.437049154552994,0.1917604,0.4860544,1
336,640365.4885539478,1377376.3194737602,6.3788605,3.1622777,292.0656433,26.532080673915573,0.2903842,0.479996,1
337,651777.4463893007,1382826.8890934587,6.8857956,7.2111025,292.0656433,26.697828032226937,0.1598949,0.4694295,1
338,638907.7718200115,1372857.291114848,11.8313789,1.4142135,146.0328217,25.865738835596403,0.1186299,0.5224761,1
339,639930.0571118081,1377478.4018229768,5.1006775,8.944272,206.5215912,26.558952190358696,0.1105984,0.4782829,1
340,646983.4272536775,1375321.45959457,6.0322866,6.0,146.0328217,24.869086257116976,0.1865658,0.5860138,1
341,645647.6818949161,1377757.011860121,5.6330328,4.472136,146.0328217,26.576360385362022,0.0912194,0.4771731,1
342,643634.8373169107,1363950.1483582016,10.1266308,1.4142135,292.0656433,26.172811205634503,0.2327609,0.5028999,1
343,639362.3910350511,1364018.1941540968,11.2252436,6.0,206.5215912,24.787644929393597,0.1877901,0.5912057,1
344,643276.4699857272,1364238.7732744813,7.4774728,1.4142135,146.0328217,25.675506131516386,0.1303852,0.5346036,1
345,641741.6845812248,1369827.5305439718,5.2864594,7.0710678,292.0656433,26.11452112247156,0.1236749,0.5066159,1
346,644449.9776554741,1366887.2796731552,4.9398856,8.944272,438.0984497,26.14822095380299,0.0755766,0.5044675,1
347,646477.2320269495,1376228.4416973572,9.6746969,9.8994951,292.0656433,23.162463172720493,0.1325416,0.6948129,1
348,647157.0433166353,1379810.3204127736,7.4032626,8.944272,786.4108276,27.01039943622328,0.1418825,0.4495027,1
349,654585.2755371686,1378562.0668282171,11.6072273,4.472136,292.0656433,25.8282116892085,0.2157235,0.5248685,1
350,653886.1895895777,1373052.2409541456,5.1006775,7.6157732,206.5215912,24.583218916107167,0.2950047,0.6042382,1
351,642564.4531391328,1373629.6800460627,6.4966435,5.8309517,326.5393066,28.700976431866646,0.1796935,0.3417265,1
352,637897.7735995939,1364377.0177379288,5.3677187,5.8309517,602.1087646,26.59867442083868,0.1020794,0.4757506,1
353,643810.9101862051,1373962.7992303316,6.4377518,4.472136,146.0328217,26.023629490292365,0.128907,0.5124104,1
354,653549.988448414,1378597.8114136606,11.8313789,5.0990195,326.5393066,26.76040802157098,0.0865596,0.4654399,1
355,644139.2172184056,1374178.6582838632,7.0720077,4.2426405,206.5215912,25.922473757471607,0.1231964,0.5188591,1
356,637272.6691943426,1363702.9071220327,11.042922,4.472136,602.1087646,26.348421396316557,0.1448038,0.4917045,1
357,643691.4898830522,1379263.4327579197,9.4334841,4.0,326.5393066,26.860835920338783,0.1137846,0.4590375,1
358,647704.7995799687,1367482.9900539238,12.2666969,4.2426405,1579.5864258,25.50656186886061,0.2877996,0.545374,0
359,643156.7973724799,1366391.0557243116,8.4526548,12.1655254,526.5288086,25.995703041635693,0.1355792,0.5141907,1
360,656583.3174188407,1372817.5559320245,7.4774728,1.4142135,146.0328217,27.233691139628604,0.1711831,0.4352676,1
361,649200.4795090035,1374550.7874242924,12.0725412,1.4142135,1764.5212402,25.88247560072608,0.1066667,0.521409,0
362,654826.4392494243,1374681.9414005503,11.5129251,8.485281,1665.0302734,26.14547298847117,0.1165258,0.5046427,0
363,646028.3493264876,1375893.6833622083,9.4233828,13.0384045,292.0656433,25.558961022090784,0.1723622,0.5420335,1
364,641013.7027352313,1364196.2908538524,11.2266302,3.1622777,206.5215912,25.857559012272475,0.2278869,0.5229976,1
365,638949.593168173,1380149.7624277417,5.8680348,4.0,206.5215912,26.40984814347013,0.2287256,0.4877885,1
366,640000.6485778494,1380277.908158781,9.3466053,4.472136,1063.1350098,26.69504482692008,0.0639891,0.4696069,0
367,647558.625102926,1375720.212282313,5.3391395,6.0,206.5215912,25.25483741379708,0.1565581,0.5614218,1
368,637536.8332948145,1372180.6547362767,7.2424707,4.472136,146.0328217,25.45737682230947,0.4141578,0.5485096,1
369,650742.358253031,1380291.5483947024,6.7843256,1.4142135,1776.565918,26.295389272393553,0.1467379,0.4950854,0
370,637021.5611088062,1369345.485655032,12.4780064,3.1622777,619.5647583,27.15859653178421,0.2394107,0.440055,0
371,637511.1604018089,1380579.2933235057,5.8484244,7.2111025,146.0328217,25.24311687228635,0.1148582,0.5621689,1
372,650309.1428662622,1379715.5931769349,6.8432169,4.0,1579.5864258,26.714356364541004,0.1694195,0.4683757,0
373,653784.1722974228,1378143.6893508919,5.1006775,7.6157732,206.5215912,27.511061294801262,0.1294469,0.4175849,1
374,639711.8414326869,1364490.405852612,8.5760851,1.4142135,146.0328217,24.626195319997574,0.1603462,0.6014984,1
375,639899.0133477282,1378704.1885462643,9.7840729,8.944272,292.0656433,26.43378868762511,0.1691343,0.4862623,1
376,637574.2162900213,1369936.4253070448,4.5933123,8.944272,146.0328217,27.878087557303445,0.2322979,0.3941866,1
377,649917.8064008625,1376295.6714584455,11.3793936,7.2111025,146.0328217,23.822076971025524,0.2363736,0.6527618,1
378,637867.1948557245,1372186.8169485012,5.6330328,7.2111025,146.0328217,25.012963219981657,0.2303101,0.5768415,1
379,638493.4645374911,1369204.828654803,4.7541041,10.7703295,602.1087646,25.38042679727528,0.1464473,0.5534153,1
380,651033.1122970617,1380755.0633771755,5.1748877,7.0710678,1612.9852295,26.301382075773237,0.1535798,0.4947033,0
381,654733.4818018692,1375873.7710796297,11.7416582,4.472136,1346.3560791,26.612140546089336,0.1454844,0.4748921,0
382,654219.5508023379,1380568.0462308023,20.6397629,5.6568542,1489.2484131,25.68456639146183,0.147257,0.534026,0
383,640334.6041573193,1379082.4250355568,5.3677187,5.8309517,851.510376,26.127845628517832,0.1050645,0.5057665,1
384,648543.042539374,1380851.8066398983,5.1748877,7.0710678,584.1312866,26.59955883637673,0.1520541,0.4756942,1
385,648017.1084213313,1381015.932725452,12.377923,4.472136,851.510376,26.90032706746848,0.1196865,0.4565199,1
386,654862.3300233344,1374836.56664066,5.5018506,3.1622777,1782.5577393,25.807246770434062,0.1234383,0.526205,0
387,639188.7938629957,1381734.6882822455,4.6971316,8.944272,292.0656433,26.036850701098103,0.1022347,0.5115675,1
388,654333.0603071386,1375763.417248806,9.4334841,7.0710678,1177.354248,25.811684149459207,0.1065934,0.5259221,1
389,647365.9637046158,1375262.0744819955,6.7843256,4.472136,146.0328217,25.291583357258503,0.1457462,0.5590791,1
390,641062.1412932938,1363473.4914454594,6.0322866,2.0,602.1087646,25.13330192128149,0.1564159,0.5691698,1
391,638031.8056270843,1379147.749614393,5.6330328,4.472136,326.5393066,26.25837026276787,0.1517704,0.4974454,1
392,643844.0239538383,1379423.33387997,12.8992195,1.4142135,292.0656433,26.6510570043705,0.1372489,0.4724112,1
393,639979.3488601102,1382294.2360106222,10.5320959,3.1622777,923.5926514,25.635611837474695,0.081956,0.5371469,1
394,653035.2660284257,1373726.093939252,12.6363335,3.1622777,619.5647583,26.35891221274119,0.0706904,0.4910357,1
395,636674.838178426,1374814.756019067,5.1006775,7.6157732,326.5393066,26.456638087132603,0.2163743,0.4848056,1
396,655042.138884576,1379650.6674380414,10.7998877,7.6157732,1377.6708984,25.978849713311888,0.142904,0.5152652,0
397,656208.4331701845,1372874.8778296243,5.3677187,5.6568542,146.0328217,25.68820195233019,0.3312752,0.5337942,1
398,655446.4599712137,1380888.6661934592,7.9418292,9.0553856,2612.3144531,26.54558077629701,0.2363494,0.4791354,0
399,645093.3541272022,1366405.7356969211,9.4334841,4.0,1177.354248,25.511463508631607,0.1253313,0.5450615,0
400,647221.0147924926,1382939.0934392735,6.7185373,12.083046,292.0656433,26.941842985905566,0.1259324,0.4538732,1
401,645010.8646476455,1377422.0677806083,12.3238554,4.472136,935.0662842,26.86463211052512,0.1177132,0.4587955,1
402,647054.9020085223,1376134.6803975664,4.7541041,8.944272,206.5215912,23.664447774412,0.1572081,0.6628108,1
403,655967.758604682,1379272.2596022673,9.636425,8.0,1764.5212402,25.82476660587355,0.105644,0.5250881,0
404,644128.3971856842,1374011.7014191207,11.042922,2.0,146.0328217,25.822520149684465,0.1208323,0.5252313,1
405,639135.3108716961,1364334.7372374292,5.1552773,10.2956305,461.7963257,26.642679054336497,0.112179,0.4729452,1
406,641779.5942381276,1363781.2373024188,11.3793936,2.0,146.0328217,23.957394325874134,0.1535117,0.6441351,1
407,642387.8599573113,1370114.77842558,8.1768312,6.3245554,292.0656433,26.780103675859888,0.2093849,0.4641843,1
408,641007.2573478064,1371656.5958857257,16.9039249,7.2111025,206.5215912,28.004174314489774,0.1641689,0.3861484,1
409,647409.7141891392,1378032.6636122707,5.7446046,4.0,206.5215912,25.612549390957952,0.1814604,0.5386171,1
410,641836.1788163288,1373039.409136055,11.9984331,4.2426405,730.1641235,25.50284181251999,0.2057599,0.5456111,1
411,642916.7343095178,1364682.416034307,8.3937635,4.2426405,206.5215912,26.373385100456005,0.1068429,0.490113,1
412,648911.5485725654,1366039.6524324622,8.8800993,4.0,1959.2358398,26.28995718747808,0.146711,0.4954317,0
413,639012.5095220449,1378294.2709587496,5.3677187,5.8309517,146.0328217,25.515756752321575,0.1597973,0.5447878,1
414,650871.4100140389,1374581.5172811318,12.8992195,4.472136,1032.6080322,25.4785589792906,0.1651965,0.5471593,0
415,644162.7924497947,1368194.6514062788,6.6727538,12.6491108,851.510376,26.861610751602257,0.1177037,0.4589881,1
416,642700.3377271127,1374028.6734234672,12.0725412,7.2111025,206.5215912,28.303276367774455,0.1405836,0.3670803,1
417,646417.6848115772,1377551.6503261346,11.3793936,4.0,413.0431824,26.69027362251592,0.119325,0.469911,1
418,655204.6448922325,1380165.0752142312,7.8526254,4.472136,1829.7860107,26.61825616581393,0.212819,0.4745023,0
419,644097.7993782489,1364400.7836072163,12.1415339,5.8309517,206.5215912,24.02623774798837,0.178041,0.6397463,1
420,638472.9382059593,1369515.0431106929,6.7540131,5.8309517,326.5393066,26.622709273236183,0.3117056,0.4742184,1
421,648077.872016795,1381063.4491629358,11.3793936,4.472136,851.510376,26.708487629647554,0.1179169,0.4687499,1
422,641055.1976978201,1371493.7650830653,5.6857133,4.2426405,146.0328217,27.9223115260146,0.1298406,0.3913673,1
423,638340.5439927485,1378278.438535422,10.3616629,3.1622777,146.0328217,27.158969046748723,0.2060406,0.4400312,1
424,645729.7487224191,1377765.2978623472,10.1266308,7.2111025,146.0328217,26.634940291312944,0.1051931,0.4734386,1
425,643548.3292174907,1380192.200931847,15.4299364,5.8309517,292.0656433,27.10169851035306,0.1220015,0.4436823,1
426,649749.6940962598,1366204.696372602,5.3677187,5.8309517,1346.3560791,27.188003458142926,0.2394942,0.4381802,0
427,637551.4464968471,1377212.4402162489,5.6330328,4.472136,206.5215912,26.126793364622472,0.0807577,0.5058336,1
428,654659.8760883082,1378612.195052242,11.6307087,4.2426405,292.0656433,26.24410188314863,0.2106255,0.498355,1
429,649988.9036136195,1368877.8241723068,5.8680348,7.0710678,146.0328217,26.85234913885256,0.4046696,0.4595785,1
430,642707.3947112774,1369421.3718467634,6.0911784,2.8284271,653.0786133,25.979281940571127,0.2004548,0.5152376,1
431,643726.630998794,1373789.0487909687,7.5890446,3.1622777,146.0328217,26.962938772007877,0.2104906,0.4525284,1
432,639504.6003848054,1364822.7164962776,5.1748877,5.6568542,461.7963257,25.64872248401582,0.1122897,0.5363111,1
433,641771.675697132,1366614.1099181734,7.365901,3.1622777,1239.1295166,25.79228777312494,0.1622153,0.5271587,0
434,643375.937010631,1364355.7612824552,5.1006775,7.6157732,292.0656433,26.103730327109705,0.1095106,0.5073038,1
435,650987.2669207769,1368655.2565918006,4.6971316,11.4017544,206.5215912,27.92292323814769,0.1205699,0.3913283,1
436,651159.09464656,1379876.2392976116,11.3267136,7.0710678,1904.0350342,25.967269089613975,0.2742957,0.5160034,0
437,641338.0238255681,1382581.058719214,5.5904541,14.0,146.0328217,28.11215282557714,0.0797534,0.3792647,1
438,653632.4482025217,1373436.7962213233,6.1500697,7.0710678,206.5215912,25.132929989709798,0.1011815,0.5691935,1
439,638309.2333575506,1379019.642851157,8.2295113,4.0,146.0328217,26.70547940054541,0.1338348,0.4689417,1
440,643717.1010889905,1380066.167017836,5.6330328,5.6568542,206.5215912,26.89846949617765,0.1381863,0.4566383,1
441,640902.1101471791,1363094.3800263293,12.7973261,8.0,876.1968994,24.918916265834586,0.1782705,0.582837,1
442,646416.8845808543,1377880.2481817007,6.4377518,4.0,292.0656433,27.697443358982863,0.1231133,0.4057029,1
443,641438.4427225245,1371881.898719415,7.130899,8.0,619.5647583,25.861946698352423,0.1533552,0.5227178,1
444,648019.3893683851,1372282.5557717867,10.5320959,2.0,292.0656433,25.134297095442435,0.0217693,0.5691063,1
445,643846.9705290962,1367714.4860936925,6.4966435,5.6568542,744.6242065,26.2814791188963,0.1965336,0.4959722,1
446,642630.0505973231,1369370.0510023553,7.2951512,8.485281,619.5647583,26.262640106027728,0.1012584,0.4971732,1
447,646924.0782863273,1374819.484954169,6.8432169,4.0,146.0328217,26.274789474051087,0.1820164,0.4963986,1
448,653571.9294213308,1378758.80130776,8.7302361,7.0710678,206.5215912,26.73022361443651,0.0984166,0.4673642,1
449,639532.6852027327,1363806.9423933027,5.9796066,7.0710678,146.0328217,26.61215618501518,0.1183144,0.4748911,1
450,642922.602885006,1364459.5681589935,5.3677187,5.6568542,146.0328217,25.102703252980348,0.0965441,0.5711204,1
451,632275.8488784656,1385979.5947599728,10.7733097,1.4142135,730.1641235,25.385345318418047,0.163504,0.5531017,1
452,633433.3809270961,1384435.7149449233,11.9183903,4.0,1758.4680176,26.70979983935848,0.1099384,0.4686663,0
453,620636.6422755495,1387485.603158699,6.1500697,7.0710678,146.0328217,24.794742138977146,0.2215783,0.5907533,1
454,623140.3636893481,1383886.9884329103,13.8029318,4.0,146.0328217,24.860981187643237,0.15877,0.5865305,1
455,636035.7704320634,1388447.911638325,9.4951267,5.0990195,326.5393066,25.4008997923184,0.1222318,0.5521101,1
456,619950.0450664768,1387132.951742079,6.7843256,1.4142135,146.0328217,22.35827303970956,0.2768464,0.7460809,1
457,621290.3067960992,1386497.5802991071,5.3677187,5.0990195,206.5215912,23.996285697996317,0.090992,0.6416558,1
458,619441.5927743465,1387888.7796135936,6.888145,7.0710678,526.5288086,25.202679646427555,0.2198944,0.5647469,1
459,616009.5039758151,1387835.7261609267,6.6004629,4.472136,206.5215912,25.75703710892577,0.4436422,0.5294059,1
460,630916.2165072225,1384470.8571225163,6.8432169,4.0,526.5288086,27.465331506584903,0.1146004,0.4205002,1
461,615675.6244708691,1387597.3354004715,11.4852352,4.2426405,146.0328217,25.422845291851104,0.373711,0.550711,1
462,625909.913808668,1384192.935353171,6.9771566,7.6157732,146.0328217,26.653375103678517,0.1218755,0.4722634,1
463,620582.4360219808,1384876.132592475,6.6727538,8.944272,146.0328217,25.644786134068056,0.2772411,0.5365621,1
464,631596.478348624,1384104.7059486136,5.7446046,8.0,206.5215912,27.60123476738352,0.1149746,0.4118363,1
465,634866.0041641993,1386664.65596503,9.8288479,3.1622777,619.5647583,27.24540332585184,0.1558167,0.4345209,1
466,625252.5262131859,1384710.0873180851,4.9398856,5.8309517,326.5393066,25.1789250543676,0.2196158,0.5662612,1
467,618747.6945325509,1387056.7248411216,6.7843256,1.4142135,923.5926514,24.791140707391207,0.1253764,0.5909829,0
468,631526.5965195717,1384134.7768414803,10.5320959,8.2462111,206.5215912,27.568547748252627,0.1124471,0.4139201,1
469,633894.0323213227,1389999.0493941791,12.8674707,1.4142135,526.5288086,25.10151462639448,0.1744589,0.5711962,1
470,632009.9697931027,1392526.2515877113,15.0540657,7.6157732,653.0786133,26.803148570407128,0.2125706,0.4627151,1
471,632164.8410806982,1383699.3361629304,5.9796066,5.6568542,292.0656433,27.609192681099895,0.2028836,0.4113289,1
472,635595.5530388374,1388292.552769985,12.2666969,4.2426405,292.0656433,24.95173232018533,0.1099971,0.580745,1
473,634374.4502452593,1386439.8343973197,5.1006775,7.6157732,146.0328217,26.632988172084826,0.1568192,0.4735631,1
474,635788.4207500536,1387291.860520266,11.3793936,4.0,461.7963257,25.400876657005423,0.0729499,0.5521115,1
475,620615.3444374586,1386630.1263600811,6.4966435,4.0,146.0328217,24.779430146027835,0.2149943,0.5917295,1
476,628798.7193329511,1384213.1548602283,5.1552773,7.2111025,438.0984497,26.884704089384684,0.1527491,0.4575159,1
477,629683.6492871473,1384355.7067241983,12.1415339,5.8309517,786.4108276,26.587615078161665,0.2187886,0.4764557,0
478,629638.7911299812,1384361.2001892775,12.1415339,4.0,786.4108276,26.41825047974396,0.2086811,0.4872528,0
